energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration_ms,loudness,valence,mode,uri,name,artist
0.715,0.311,129.999,0.0342,0.0105,0.000827,4,0.522,9,257107,-4.831,0.316,1,spotify:track:5sKdpvvNyRJifUmYLNiYys,Viento de Cara,Supersubmarina
0.752,0.628,127.999,0.0648,0.0584,0.00417,4,0.82,1,187500,-7.635,0.423,0,spotify:track:4hceSKjrkDTO0nMKFcb3sj,"Villano Antillano: Bzrp Music Sessions, Vol. 51",Bizarrap
0.207,0.117,123.884,0.0304,0.478,8.29e-06,4,0.425,9,307572,-9.699,0.0774,0,spotify:track:0Qj3czU9IHGe4I8VCNdZEx,Backbone - Live at Breiðarmerkurjökull,KALEO
0.766,0.0593,134.185,0.0401,0.0407,0.000103,4,0.642,2,504333,-6.82,0.593,0,spotify:track:4bO6DljpuAeQh6HS20i0I5,Money For Nothing,Dire Straits
0.782,0.181,112.176,0.0853,0.213,0.0,4,0.698,1,270635,-5.347,0.506,1,spotify:track:5BgeAX4HuZdcuCqmu4pIMM,CHANT (feat. Tones And I),Macklemore
0.813,0.0939,149.812,0.0804,0.0494,5.54e-06,4,0.586,8,179374,-6.357,0.655,0,spotify:track:1vhNd2F1bNKV7DN4Moa8z2,Blood // Water - King Kavalier Remix,grandson
0.782,0.23,128.033,0.044,0.0125,0.033,4,0.621,2,198938,-5.548,0.55,1,spotify:track:2tTmW7RDtMQtBk7m2rYeSw,"Quevedo: Bzrp Music Sessions, Vol. 52",Bizarrap
0.36,0.107,176.093,0.247,0.596,2.99e-06,4,0.679,9,176187,-6.54,0.72,0,spotify:track:5SkiVFWCP3NPEgNk3PaL2I,Nominao,C. Tangana
0.849,0.0909,100.021,0.0303,0.108,0.0,4,0.579,4,196907,-5.218,0.581,0,spotify:track:3dxiWIBVJRlqh9xk144rf4,Breaking the Habit,Linkin Park
0.739,0.343,122.016,0.0399,0.00379,2.29e-06,4,0.543,1,248133,-5.618,0.665,1,spotify:track:2cop97v0W8YcsI7KBvOrUu,Alter Ego,KALEO
0.525,0.346,94.984,0.0599,0.108,0.0,4,0.752,7,200516,-6.297,0.638,0,spotify:track:0ECx1tOxvuJi9NYFwYazAl,Fumando Serio,FERNANDOCOSTA
0.543,0.702,80.857,0.513,0.509,0.0,4,0.655,11,242493,-11.288,0.782,0,spotify:track:2uFlBIfS4XKyOVPKiIrj5L,Me Maten - Live at NPR's Tiny Desk,C. Tangana
0.629,0.422,118.964,0.0825,0.716,0.0,4,0.659,4,149275,-7.86,0.416,1,spotify:track:4iaNmAvcZ6sPGvgZ6vQQdx,Ahora y Siempre,Quevedo
0.835,0.0795,84.858,0.0911,0.0583,2.87e-06,4,0.688,8,230493,-4.162,0.88,1,spotify:track:6ljbkNIzfmFrGyYUTUAleN,Remember the Name (feat. Styles of Beyond),Fort Minor
0.333,0.149,154.846,0.0497,0.771,0.0,3,0.338,0,264375,-10.917,0.403,1,spotify:track:7w8LXQr1y3dl2vv2ccERoC,Meiuqèr,IZAL
0.649,0.34,107.413,0.283,0.547,0.0,4,0.616,9,251413,-9.92,0.368,0,spotify:track:1QhytEBWgnbSzQTF0xsCgV,Los Tontos - Live at NPR's Tiny Desk,C. Tangana
0.608,0.178,132.507,0.0387,0.00165,0.0,4,0.75,1,173347,-4.008,0.958,1,spotify:track:4pt5fDVTg5GhEvEtlz9dKk,I WANNA BE YOUR SLAVE,Måneskin
0.795,0.399,158.691,0.0926,0.0493,0.00244,4,0.464,1,202267,-9.267,0.612,1,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,"Paint It, Black",The Rolling Stones
0.813,0.0464,148.029,0.0841,0.00281,0.0,4,0.465,7,197373,-4.321,0.614,1,spotify:track:1RXoCep9hxApPfx8UFsGZk,Take It Out On Me,Thousand Foot Krutch
0.296,0.134,127.938,0.0484,0.551,0.000492,4,0.761,0,167867,-10.22,0.579,1,spotify:track:5gEUDNQvoQjdjklrwPdGwD,Párteme La Cara,C. Tangana
0.537,0.119,166.343,0.093,0.594,1.74e-05,4,0.375,2,290448,-10.731,0.391,1,spotify:track:6SCGDAO9pBX6dmyeFEe0cm,Jesucristo García,Extremoduro
0.631,0.175,162.734,0.0769,7.85e-05,0.00411,4,0.429,4,168440,-11.514,0.376,0,spotify:track:1jzDzZWeSDBg5fhNc3tczV,Paranoid,Black Sabbath
0.764,0.0817,128.931,0.202,0.0362,2.41e-06,3,0.341,4,207142,-4.841,0.239,1,spotify:track:0AVIswXP3Q5FnlorjU0DbI,Let Me Live / Let Me Die,Des Rocs
0.295,0.101,95.608,0.139,0.803,0.0,4,0.712,5,189560,-10.611,0.482,0,spotify:track:4b3rE3N4XX1tPyvoHV6i4C,Cuándo Olvidaré,C. Tangana
0.969,0.0787,95.136,0.0491,0.0014,1.32e-06,4,0.492,9,157333,-4.419,0.538,1,spotify:track:3K4HG9evC7dg3N0R9cYqk4,One Step Closer,Linkin Park
0.486,0.0992,123.993,0.193,0.802,5.76e-05,4,0.779,5,245960,-7.205,0.654,1,spotify:track:0lwUIYJfWGB8qUEAJtYfb6,Broken Bones,KALEO
0.449,0.0697,92.468,0.0376,0.934,0.961,4,0.447,2,315427,-10.634,0.036,1,spotify:track:1BncfTJAWxrsxyT9culBrj,Experience,Ludovico Einaudi
0.723,0.0998,83.97,0.229,0.311,0.00315,4,0.823,4,198493,-4.778,0.505,0,spotify:track:5ddFjrPG8NgQQ6xlOQIVd2,Tú Me Dejaste De Querer,C. Tangana
0.948,0.105,196.578,0.147,0.0104,0.0,3,0.185,8,207587,-3.892,0.316,1,spotify:track:5eALoO9RRACvoxvLKF9zt4,Riot,Three Days Grace
0.935,0.386,123.032,0.0605,0.000394,0.000764,4,0.514,1,180302,-3.331,0.53,1,spotify:track:4k0hvjglHbcZI203QI4pF7,You Make Me Feel Like It’s Halloween,Muse
0.864,0.102,157.897,0.0565,0.256,2.81e-05,4,0.589,10,153067,-5.64,0.686,1,spotify:track:7mM38IFZWCrN3MDzOxP3dd,Decidí - Versión 2004,Extremoduro
0.369,0.309,135.019,0.12,0.476,0.00609,4,0.913,2,162493,-5.299,0.436,1,spotify:track:6N4ioa3XSbvjmwdVEERl8F,Nunca Estoy,C. Tangana
0.709,0.225,118.189,0.0836,0.189,0.000432,4,0.702,0,154576,-6.138,0.635,0,spotify:track:0ALPIAeij3XRUHuCHQknrI,Dernière Danse,Yves V
0.841,0.633,92.035,0.265,0.0673,0.00205,4,0.74,1,193696,-4.742,0.111,1,spotify:track:4ZG4FxsWRfpkEyzeliMNNd,"Petrunko (Numb, Slowed + Reverb)",Sinny
0.858,0.248,173.15,0.274,0.465,0.0,4,0.433,10,235814,-3.41,0.851,0,spotify:track:2SlWLDibVWbAln26GNSwgD,Oversize,ToteKing
0.456,0.0911,83.041,0.0341,0.166,0.925,4,0.256,2,242250,-12.644,0.0945,0,spotify:track:3cwIPB0zgW6JCGRaTGjPsy,The Apocalypse,Rok Nardin
0.415,0.187,78.025,0.0305,0.615,0.0,4,0.571,2,236391,-6.572,0.342,0,spotify:track:7LHAKF7pBqHch8o6Yo0ad5,Suzume,RADWIMPS
0.7,0.0828,188.386,0.047,0.011,0.00965,4,0.31,9,255493,-5.678,0.763,1,spotify:track:08mG3Y1vljYA6bvDt4Wqkj,Back In Black,AC/DC
0.734,0.41,168.922,0.399,0.617,0.0,4,0.52,6,137143,-5.419,0.79,0,spotify:track:0nossc9MZd0RIbYZMrazge,96ERS,Hoke
0.59,0.123,146.939,0.272,0.446,1.43e-06,4,0.832,8,152960,-7.168,0.596,0,spotify:track:38kLHBjtWJaPXcyFhwRVtI,Kemba Walker,Eladio Carrion
0.914,0.744,153.993,0.113,0.0161,0.0,4,0.542,0,292093,-4.747,0.576,0,spotify:track:2gZUPNdnz5Y45eiGxpHGSc,POWER,Kanye West
0.765,0.39,84.94,0.291,0.169,0.0,4,0.698,5,216000,-4.562,0.589,1,spotify:track:6xbZaeFj8BPE3HGXF7VVjX,Soldier,NEFFEX
0.696,0.184,146.333,0.0574,0.00778,0.0284,4,0.314,9,286829,-5.139,0.313,0,spotify:track:7wgrQ8BfFRlSejmziI3D25,Break My Baby - Live from Þrídrangar,KALEO
0.298,0.117,139.722,0.0294,0.29,0.0,4,0.253,3,226460,-7.583,0.103,0,spotify:track:2H3HPGuPyhcbg5AqoQ4BWr,Guns for Hire (from the series Arcane League of Legends),Woodkid
0.853,0.126,122.023,0.0339,0.000684,0.0,4,0.553,8,231400,-3.668,0.506,1,spotify:track:5eFxwmqKrHpSQDOEIFYlgY,Animal I Have Become,Three Days Grace
0.917,0.197,126.115,0.0638,0.00428,0.0,4,0.55,0,177827,-3.159,0.601,1,spotify:track:6TfBA04WJ3X1d1wXhaCFVT,"You're Gonna Go Far, Kid",The Offspring
0.745,0.0699,173.974,0.3,0.438,9.29e-06,4,0.672,5,413111,-5.269,0.739,0,spotify:track:0Bv7O6fmZk3GrNQFYJaXPn,"Cayó La Noche (feat. Cruz Cafuné, Abhir Hathi, Bejo, EL IMA) [Remix]",La Pantera
0.611,0.0812,100.0,0.0409,0.217,0.0,4,0.704,2,189467,-6.112,0.22,1,spotify:track:2FY7b99s15jUprqC0M5NCT,Natural,Imagine Dragons
0.723,0.233,160.047,0.0579,0.0663,2e-06,4,0.402,6,326983,-5.26,0.224,1,spotify:track:2D52zjCyqEIQa221lhw6uk,This Is War,Thirty Seconds To Mars
0.943,0.0609,164.954,0.144,0.00123,0.0,4,0.345,10,276867,-4.184,0.293,0,spotify:track:7H5q9RsWBDRrKq2qCdv2HG,Stabbing In The Dark,Ice Nine Kills
0.83,0.139,89.342,0.0421,0.00461,0.0,4,0.498,6,231480,-5.157,0.453,0,spotify:track:6rUp7v3l8yC4TKxAAR5Bmx,I Hate Everything About You,Three Days Grace
0.948,0.105,196.578,0.147,0.0104,0.0,3,0.185,8,207587,-3.892,0.316,1,spotify:track:1Q2fYlSdwuutWj3QplhY9q,Riot,Three Days Grace
0.969,0.281,100.012,0.046,0.0287,0.000442,4,0.566,2,355120,-3.369,0.641,0,spotify:track:5zsgyaahJyDW91qyvzSG3Y,Guilty All the Same (feat. Rakim),Linkin Park
0.853,0.126,122.023,0.0339,0.000684,0.0,4,0.553,8,231400,-3.668,0.506,1,spotify:track:56sk7jBpZV0CD31G9hEU3b,Animal I Have Become,Three Days Grace
0.7,0.0828,188.386,0.047,0.011,0.00965,4,0.31,9,255493,-5.678,0.763,1,spotify:track:08mG3Y1vljYA6bvDt4Wqkj,Back In Black,AC/DC
0.873,0.52,198.387,0.0567,0.00105,0.0,4,0.306,0,186373,-3.668,0.452,0,spotify:track:7piw04hPQZ1OHZ9Fq9JOXR,Time of Dying,Three Days Grace
0.892,0.221,151.229,0.0303,0.255,1.01e-05,4,0.641,0,269373,-2.812,0.841,0,spotify:track:24UStI5AYA7g5ufFDh3LH0,Por la boca vive el pez,Fito y Fitipaldis
0.682,0.0492,93.009,0.046,0.0333,0.0,4,0.745,11,228920,-6.56,0.158,0,spotify:track:5QtEbbG8gVsJbzasaNNzSs,Born to Do,Steven Cooper
0.938,0.14,94.019,0.0715,0.000644,0.00246,4,0.509,11,204347,-3.883,0.335,0,spotify:track:6rSuL1ViLO7Aljn2WD09s4,Whispers in the Dark,Skillet
0.95,0.0377,178.018,0.0641,0.00021,0.0,4,0.376,9,179160,-4.067,0.438,1,spotify:track:6OMO6WdRhSfjMPAiPT94wH,Painkiller,Three Days Grace
0.851,0.238,78.068,0.065,0.0964,0.003,4,0.365,4,170107,-6.238,0.309,0,spotify:track:6Q2JimwoGgG5W9HdmH1hmq,Warriors,Imagine Dragons
0.893,0.373,126.063,0.0962,0.000523,0.0,4,0.594,8,229862,-3.792,0.417,1,spotify:track:2r4DozzHauSjM6NJ7szgVC,Feel Invincible,Skillet
0.97,0.189,75.106,0.0668,1.29e-05,2.62e-06,4,0.402,2,200147,-4.538,0.476,0,spotify:track:2UDumaw7osnyjH7RZ2DLpB,I Am Machine,Three Days Grace
0.777,0.671,136.249,0.059,0.119,7.87e-05,4,0.473,9,186813,-3.698,0.21,1,spotify:track:6Ep6BzIOB9tz3P4sWqiiAB,Radioactive,Imagine Dragons
0.85,0.102,128.013,0.0325,0.165,0.524,4,0.754,8,213989,-4.757,0.349,0,spotify:track:71BjrD6JilcgcsFgwqABg2,Rubik,Distrion
0.873,0.273,106.767,0.0475,0.00532,0.0055,4,0.389,4,312293,-4.768,0.303,0,spotify:track:69QHm3pustz01CJRwdo20z,Hells Bells,AC/DC
0.911,0.0627,137.011,0.0382,0.00554,0.0,4,0.453,2,186147,-3.775,0.218,0,spotify:track:2iptAVf9jZerlywLwiGhak,Fallen Angel,Three Days Grace
0.93,0.138,120.119,0.0324,0.0141,1.64e-06,4,0.623,5,205613,-5.285,0.287,1,spotify:track:18lR4BzEs7e3qzc0KVkTpU,What I've Done,Linkin Park
0.852,0.365,151.012,0.0624,0.0835,0.0,4,0.521,6,285040,-5.014,0.523,0,spotify:track:3xiNRrrVROKlHrflHGNTfG,Antes de que cuente diez,Fito y Fitipaldis
0.0582,0.0941,132.614,0.0578,0.961,0.89,1,0.191,8,357707,-25.398,0.0454,1,spotify:track:3weNRklVDqb4Rr5MhKBR3D,Nuvole Bianche,Ludovico Einaudi
0.916,0.228,101.026,0.0463,0.000281,0.000261,4,0.585,6,237633,-4.637,0.253,0,spotify:track:1lmdDzq9swc20OSPjDzfN1,This Aint The End Of Me,White Comic
0.957,0.0789,134.992,0.0741,0.0431,0.0,4,0.64,8,178013,-2.336,0.692,1,spotify:track:2UREu1Y8CO4jXkbvqAtP7g,Monster,Skillet
0.786,0.0703,170.007,0.047,0.169,0.79,4,0.554,4,293301,-7.965,0.423,1,spotify:track:40xNcDkSsjhb4e3NRsITmN,Symbolism,Electro-Light
0.967,0.336,142.018,0.0995,0.00791,0.0,4,0.533,1,186813,-2.543,0.782,1,spotify:track:4CbKVDZkYKdv69I4bCaKUq,Hero,Skillet
0.717,0.132,134.184,0.0379,0.15,0.0,4,0.706,0,292240,-8.108,0.559,1,spotify:track:7djk6VYALvdcRqPJKq5xXx,Entre la espada y la pared,Fito y Fitipaldis
0.176,0.252,76.031,0.0349,0.638,5.14e-06,4,0.641,6,299147,-11.692,0.297,1,spotify:track:5pY3ovFxbvAg7reGZjJQSp,I See Fire,Ed Sheeran
0.737,0.0696,177.9,0.0297,9.4e-06,0.0,4,0.373,1,186893,-5.282,0.565,1,spotify:track:1RtnIF8uRwTLxmcR87V6Wo,Just Like You,Three Days Grace
0.863,0.639,110.018,0.0381,0.0046,0.0,4,0.496,9,185587,-4.153,0.243,1,spotify:track:2nLtzopw4rPReszdYBJU6h,Numb,Linkin Park
0.768,0.297,127.316,0.0566,0.00224,0.00075,4,0.529,7,210880,-5.51,0.769,1,spotify:track:6yl8Es1tCYD9WdSkeVLFw4,You Shook Me All Night Long,AC/DC
0.847,0.228,166.17,0.035,2.64e-05,0.0,4,0.366,8,260680,-5.216,0.606,1,spotify:track:6GVryHJpjnrnrsTggoNTpe,Home,Three Days Grace
0.906,0.115,140.021,0.0419,0.0962,0.919,4,0.478,0,136892,-6.781,0.59,0,spotify:track:3GJZLvGXaVszYdSBLMtJFX,Strength of a Thousand Men,Thomas Bergersen
0.544,0.07,105.014,0.062,0.00192,0.0562,4,0.597,1,240006,-8.868,0.263,0,spotify:track:1ohtxpDVdbxxmSDW5HdoG0,Force,Alan Walker
0.71,0.28,179.561,0.0547,0.202,9e-05,4,0.327,3,175200,-2.928,0.416,1,spotify:track:2Oehrcv4Kov0SuIgWyQY9e,Demons,Imagine Dragons
0.969,0.0787,95.136,0.0491,0.0014,1.32e-06,4,0.492,9,157333,-4.419,0.538,1,spotify:track:3K4HG9evC7dg3N0R9cYqk4,One Step Closer,Linkin Park
0.672,0.13,83.808,0.276,0.21,0.0,4,0.621,4,251267,-3.892,0.228,0,spotify:track:17baAghWcrewNOcc9dCewx,Mockingbird,Eminem
0.692,0.41,149.856,0.0271,0.00103,0.0,4,0.48,5,258533,-5.739,0.351,0,spotify:track:4I116SyJOoimDfIZBIOiiA,Take Me Under,Three Days Grace
0.921,0.818,87.938,0.0724,0.0127,0.0,4,0.57,4,260787,-3.892,0.381,0,spotify:track:1W0YS64vF9qgMVLuN76aqg,Rise,Skillet
0.825,0.134,98.057,0.04,7.13e-05,0.000134,4,0.572,8,183053,-3.977,0.56,1,spotify:track:2vyae4DvSU2gs8OMOGwXF2,Rock or Bust,AC/DC
0.939,0.491,159.932,0.0593,0.0425,0.0,4,0.434,4,209493,-2.983,0.569,0,spotify:track:0nkzd3yNniB767zSDDdLZ3,Awake and Alive,Skillet
0.591,0.108,135.047,0.0514,0.511,0.896,4,0.403,1,117395,-8.126,0.192,1,spotify:track:4JtvyWkWQTPVcroZf8JJkp,Heart of Courage,Thomas Bergersen
0.891,0.415,139.972,0.0928,0.171,0.000603,4,0.667,1,209571,-2.937,0.456,0,spotify:track:7zSxnkB1eqbD1u71pH2PY8,Drop It Down Like - Radio Edit,Lady Bee
0.953,0.281,172.063,0.0704,0.0106,0.0,4,0.445,5,225280,-2.463,0.475,0,spotify:track:2jfk3m8nq5IvB35s2xIs1O,Not Gonna Die,Skillet
0.431,0.0686,139.618,0.0314,0.132,0.000165,4,0.718,2,254373,-8.736,0.324,1,spotify:track:0eVborSuxUeSg0meWYd9dZ,Soldadito marinero,Fito y Fitipaldis
0.664,0.0611,81.354,0.0304,0.000871,0.0,4,0.416,2,180547,-6.302,0.286,1,spotify:track:2Viqjkxmiu8hGIhjwtqYvI,Now or Never,Three Days Grace
0.864,0.209,105.143,0.0584,0.00958,0.0,4,0.556,3,216880,-5.87,0.4,0,spotify:track:60a0Rd6pjrkxjPbaKzXjfq,In the End,Linkin Park
0.967,0.61,140.127,0.0508,0.114,0.0,4,0.529,1,166373,-3.647,0.596,0,spotify:track:0UFDKFqW2oGspYeYqo9wjA,Bleed It Out,Linkin Park
0.823,0.375,129.969,0.0394,0.00187,0.0,4,0.59,5,170427,-4.606,0.571,0,spotify:track:3tfTwukbzAVanIvsYeIEmj,End of Me,Ashes Remain
0.978,0.0731,135.095,0.131,0.111,0.0,4,0.554,4,162600,-3.554,0.594,1,spotify:track:4Yf5bqU3NK4kNOypcrLYwU,Faint,Linkin Park
0.606,0.138,169.74,0.0427,0.345,0.877,3,0.278,8,103587,-13.196,0.55,1,spotify:track:1gWV7TfmbUkqQ0ab4hoWdi,Main Titles,Ramin Djawadi
0.913,0.156,115.728,0.133,0.061,0.00158,4,0.574,6,208400,-4.793,0.423,0,spotify:track:2zYzyRzz6pRmhPzyfMEC8s,Highway to Hell,AC/DC
0.552,0.748,101.895,0.0862,0.408,0.0,4,0.766,9,303434,-6.729,0.519,1,spotify:track:3I05foFixB2sSZvV5Ppty8,Blank Space/Stand By Me - Live From Spotify London,Imagine Dragons
0.227,0.0248,74.993,0.0498,0.64,0.00469,4,0.589,2,280853,-16.67,0.182,1,spotify:track:0Tel1fmuCxEFV6wBLXsEdk,Kiss Me,Ed Sheeran
0.934,0.15,109.98,0.0482,0.0395,0.96,3,0.441,7,169715,-6.766,0.374,0,spotify:track:1YtHpYEbbfQQIyxXkdxEoW,Protectors of the Earth,Thomas Bergersen
0.778,0.0753,89.997,0.033,0.00128,0.732,3,0.412,0,171562,-7.776,0.307,0,spotify:track:0Z7VY2YzJdYThjXcMrH9Gh,Invincible,Two Steps from Hell
0.878,0.235,114.986,0.0429,0.0172,0.054,4,0.47,4,233240,-3.391,0.322,0,spotify:track:2n1jBz26dVBtSbMvJNjGsu,Until It's Gone,Linkin Park
0.89,0.217,133.52,0.0364,0.000147,0.0117,4,0.502,4,292880,-5.175,0.259,1,spotify:track:57bgtoPSgt236HzfBOd8kj,Thunderstruck,AC/DC
0.368,0.107,135.02,0.0289,0.804,4.94e-06,4,0.704,2,146810,-12.52,0.513,1,spotify:track:3SwsLp3u9AwjZ0pdkRRi0u,Steady as You Go,Tiz McNamara
0.872,0.258,99.936,0.0402,0.00139,0.0,4,0.516,8,162293,-5.102,0.556,1,spotify:track:1We9y0dSphaMHt4owfGWpw,Misery Loves My Company,Three Days Grace
0.82,0.111,125.072,0.0483,0.000687,0.00332,4,0.446,6,237976,-5.198,0.353,0,spotify:track:5nXwGh9Ya2VbPPp5w28nLb,End Of Me,A Day To Remember
0.967,0.227,161.962,0.0716,0.00642,5.8e-06,4,0.571,9,213587,-3.717,0.712,1,spotify:track:7ij5YEXAJ4dJwQBcXgbXEC,Back from the Dead,Skillet
0.912,0.74,165.659,0.134,0.00165,0.0,4,0.262,4,254067,-7.222,0.11,0,spotify:track:2dUDVCEfekDkEYCGpmtj0M,Burn It Down,White Comic
0.748,0.177,132.86,0.0269,0.355,2.54e-06,4,0.739,7,306240,-3.806,0.822,0,spotify:track:5SMdW9cbM4wTMMPI8Ck08a,Me equivocaría otra vez,Fito y Fitipaldis
0.148,0.131,82.975,0.0509,0.989,0.914,4,0.453,9,278133,-23.189,0.0705,1,spotify:track:44KwqkiVvNeRiU582ZWviX,Back To Life,Giovanni Allevi
0.803,0.546,107.005,0.156,0.0601,0.0,4,0.685,2,205280,-4.251,0.799,1,spotify:track:7dyluIqv7QYVTXXZiMWPHW,Numb / Encore,JAY-Z
0.96,0.138,105.097,0.102,4.29e-05,0.000815,4,0.442,7,188238,-7.033,0.336,1,spotify:track:6kkmOfzTnI8WxZnkL9ySs3,"Captain, We Have A Problem!",White Comic
0.783,0.161,124.08,0.0523,0.0038,0.0012,4,0.532,2,247427,-5.697,0.643,1,spotify:track:6g1NlCpW7fgqDnWbCCDrHl,Wake Me Up - Radio Edit,Avicii
0.939,0.623,150.184,0.113,0.00022,0.0,4,0.524,9,184867,-3.994,0.661,1,spotify:track:1Vej0qeQ3ioKwpI6FUbRv1,Papercut,Linkin Park
0.328,0.112,116.068,0.0461,0.694,0.0,4,0.526,1,526387,-9.864,0.11,1,spotify:track:0SuG9kyzGRpDqrCWtgD6Lq,Give Me Love,Ed Sheeran
0.292,0.151,91.338,0.0304,0.929,0.918,3,0.329,0,222360,-14.728,0.119,0,spotify:track:7FiTJNqbYAoicKLO539Lbl,Battle of the Heroes,John Williams
0.851,0.0784,171.411,0.197,0.0748,0.0,4,0.551,1,297893,-3.277,0.1,1,spotify:track:6yr8GiTHWvFfi4o6Q5ebdT,'Till I Collapse,Eminem
0.933,0.114,127.0,0.0693,0.00389,0.0,4,0.629,8,190360,-3.051,0.589,1,spotify:track:4EYpOdL69yWuIRc49AyeZa,Sick of It,Skillet
0.288,0.171,86.393,0.0402,0.552,0.952,4,0.288,2,170560,-16.518,0.0963,0,spotify:track:5k27aU7U4U0NvV3vx2EXW0,A Lannister Always Pays His Debts,Ramin Djawadi
0.349,0.191,125.526,0.0372,0.893,0.128,4,0.367,5,256500,-10.822,0.113,1,spotify:track:67cEjKndvywaOXmYIgYUYA,Wolves,August and After
0.897,0.0924,115.491,0.0357,0.000666,0.0,4,0.578,0,193107,-3.906,0.737,1,spotify:track:5lFY3hDgAVPELIve4Ibo6L,Break,Three Days Grace
0.863,0.0553,135.962,0.0894,0.133,0.0538,4,0.456,3,301227,-3.551,0.532,1,spotify:track:7nemcVsXVFZF01iqpIIo2Y,It's a Long Way to the Top (If You Wanna Rock 'N' Roll),AC/DC
0.463,0.0558,109.905,0.0374,0.0926,0.0034,4,0.324,9,216813,-6.793,0.262,0,spotify:track:0fImO9nxvrFnVRpp4COwkS,Gold,Imagine Dragons
0.0432,0.0885,66.203,0.0422,0.386,0.518,4,0.216,1,76760,-25.603,0.0373,1,spotify:track:1LS4GCc6P2MXOf67d0iDJG,A Raven From King's Landing,Ramin Djawadi
0.649,0.374,127.982,0.0464,0.00601,0.00463,4,0.717,1,224542,-6.147,0.351,1,spotify:track:0iM3Lp2Sw53l3vsW59xlx2,Night Shines,Electro-Light
0.952,0.134,78.012,0.133,5.51e-05,1.06e-06,4,0.442,4,174687,-4.464,0.393,0,spotify:track:5dY8sJtMoiIcEIqbNR0Q8F,Warriors,Solence
0.918,0.117,96.002,0.0441,0.294,0.122,4,0.694,2,222974,-3.643,0.695,1,spotify:track:7IUcsik8sQpXLHDFBBIG9u,Wanderer,Bird Passengers
0.991,0.929,142.309,0.254,0.00748,0.651,4,0.371,0,131160,-3.237,0.0757,1,spotify:track:3h5gMWp1KJQkLBgCtG5EgH,War,Linkin Park
0.0231,0.0763,71.152,0.0466,0.969,0.903,4,0.225,9,274763,-21.032,0.0394,0,spotify:track:6MiSnbPssPRaUVl0KeFMVF,Skyrim - From Past to Present,Kyle Landry
0.955,0.349,170.033,0.12,0.00116,0.0,4,0.359,4,230427,-2.323,0.446,0,spotify:track:5pRElcsPZrgZXkoON2o5Go,Comatose,Skillet
0.904,0.396,141.038,0.0747,0.000239,0.0879,4,0.457,2,317427,-5.303,0.48,1,spotify:track:0C80GCp0mMuBzLf3EAXqxv,Shoot to Thrill,AC/DC
0.0259,0.0878,127.567,0.0435,0.616,0.426,4,0.192,11,98427,-28.087,0.0398,1,spotify:track:1SiR0jZC0eI7diEAOZsIKo,A Golden Crown,Ramin Djawadi
0.0705,0.0898,173.213,0.0439,0.974,0.96,3,0.406,3,202060,-22.624,0.17,0,spotify:track:0j23Pg0rxe5owJjPolfsgn,Sovngarde (from “The Elder Scrolls V: Skyrim”) [Piano Arrangement],Wesley Sprayue
0.888,0.336,157.804,0.242,0.68,0.00132,4,0.64,7,174507,-5.421,0.651,0,spotify:track:0mHmIiOqGhAttmJALd2MuW,Roots,Imagine Dragons
0.547,0.076,140.082,0.0307,0.531,0.0,4,0.467,5,231497,-2.902,0.0789,1,spotify:track:186NRdGERrNYZwQ2vISxp9,Clearly - Venemy Remix,Electro-Light
0.852,0.0989,164.032,0.0585,0.00774,2.6e-06,4,0.466,3,217613,-4.487,0.428,1,spotify:track:3aYBjxTMvrEOP0A0UXg9ER,Final Masquerade,Linkin Park
0.707,0.162,83.235,0.0253,0.0831,0.0,4,0.474,7,252107,-4.534,0.224,1,spotify:track:0yzr0zrYvv5oyNoCMBFMAa,Wings,Birdy
0.153,0.718,81.804,0.0396,0.984,0.871,4,0.363,7,302760,-22.605,0.0751,1,spotify:track:1AlMn0CgOggpQBy1atVbg4,Aria (per respirare) - live,Giovanni Allevi
0.762,0.756,75.921,0.0364,0.000207,0.0,4,0.417,2,208493,-5.862,0.374,1,spotify:track:7GN8v9TXLO3AcAZUkkNL3E,Drown,Three Days Grace
0.939,0.137,176.022,0.0603,0.00677,0.0,4,0.373,1,233293,-3.153,0.429,0,spotify:track:1OG0QQa2zZe4QeFwVhCiiA,Rebirthing,Skillet
0.231,0.108,82.387,0.0356,0.978,0.887,4,0.316,0,60293,-11.707,0.607,1,spotify:track:1vbd4NLrCtgUSOA7XBcibf,Last Light (Piano version),Alexey Omelchuk
0.777,0.102,119.996,0.0347,0.436,0.0716,4,0.733,11,190999,-7.076,0.583,0,spotify:track:0z8yrlXSjnI29Rv30RssNI,Shots - Broiler Remix,Imagine Dragons
0.425,0.102,104.02,0.0352,0.565,0.0,4,0.843,8,224529,-8.676,0.284,1,spotify:track:4bcgRbGeq4IejesjsiHyTH,Little Bird - Deluxe Edition,Ed Sheeran
0.469,0.302,128.956,0.0324,0.00332,0.011,4,0.487,2,211163,-8.211,0.0622,0,spotify:track:10J11IZbHXIRVHAYDZLuXa,Silhouettes,Echos
0.308,0.074,107.666,0.0345,0.851,0.854,4,0.225,7,394973,-14.874,0.0361,1,spotify:track:4XWqS8UGO5x4ClB2yH0nbW,Petricor,Ludovico Einaudi
0.82,0.152,98.705,0.0279,6.54e-05,0.0124,4,0.5,2,246413,-3.517,0.307,1,spotify:track:6GIow0bPNRxQwCgCJODRHq,Smash N Grab,AC/DC
