valence,year,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release date,speechiness,tempo
0.429,2020,0.966,['Taylor Swift'],0.662,220043,0.181,False,6MWoRt97mnSTXZhu3ggi9C,3.86e-06,8,0.133,-15.065,1,hoax,69,2020-07-24,0.0415,118.819
0.356,2020,0.00522,"['King Von', 'Lil Durk']",0.793,144787,0.462,True,4g27tVPyGHi38dczFoJZZy,0,5,0.191,-7.495,0,All These Niggas (feat. Lil Durk),65,2020-10-30,0.119,145.962
0.228,2020,0.156,['Garrett Atterberry'],0.454,186723,0.466,False,7K1SROWMb0thuxaPENxD1u,0.218,7,0.162,-7.354,1,Can You Remember The Rain - Sequence Remix,67,2020-08-20,0.0363,144.378
0.906,2020,0.139,"['Ozuna', 'J Balvin', 'Chencho Corleone']",0.714,230693,0.761,False,5y7DaS3jAc9eZzcSOoUIwU,0.00035,5,0.241,-4.596,0,Una Locura,76,2020-09-04,0.0427,168.022
0.525,2020,0.0143,['Eminem'],0.733,222037,0.82,True,3eMsgWDRq5dKl5SBTYGv2J,0,4,0.674,-4.758,0,Higher,72,2020-12-18,0.218,148.0
0.321,2020,0.759,['Lizzy McAlpine'],0.753,235035,0.266,False,1WThEmIxSyaqG6fVsyCmcL,0,11,0.11,-11.453,1,Pancakes for Dinner,67,2020-08-13,0.0478,142.026
0.356,2020,0.16,['King Von'],0.792,133933,0.687,True,3oD8cDM3m7cl3Zc38uxyK4,0,8,0.168,-7.506,1,Demon,65,2020-10-30,0.25,140.008
0.822,2020,0.122,['PawPaw Rod'],0.779,165499,0.721,False,7888F1QWPTn4cPbuknNV4T,0.00252,6,0.0765,-6.371,1,HIT EM WHERE IT HURTS,65,2020-09-18,0.214,178.046
0.196,2020,0.332,['Frances Forever'],0.669,231440,0.395,False,7FjIYiD53wxlQmzTT6Wdpf,0.000196,9,0.37,-9.598,1,space girl,68,2020-03-27,0.03,125.979
0.353,2020,0.602,['Lil Durk'],0.669,125726,0.584,True,7FRkzDzvNJZKUivOTyAmdp,0,1,0.109,-6.141,1,Internet Sensation,66,2020-05-08,0.287,185.996
0.749,2020,0.0295,['Tame Impala'],0.569,249587,0.84,False,5JWPUEov2wlX7c0jhYZpeB,0.000118,1,0.0995,-4.123,1,Lost In Yesterday,69,2020-02-14,0.118,183.059
0.631,2020,0.0575,"['Cory Marks', 'Travis Tritt', 'Ivan Moody', 'Mick Mars']",0.5,197235,0.866,True,4NJjWHBLbon4OjbCfVMWkh,0,9,0.129,-4.338,1,Outlaws & Outsiders,66,2020-08-07,0.0443,176.187
0.545,2020,0.000523,"['Lil Yachty', 'Future', 'Playboi Carti']",0.829,170859,0.667,True,5Ryu0SlsYjKh78RkJUONFr,0.000521,9,0.048,-5.366,1,Flex Up (feat. Future & Playboi Carti),66,2020-11-27,0.166,160.082
0.502,2020,0.0245,['Tame Impala'],0.664,372867,0.848,False,3LbZIhU0smEU5SUnxod4j4,0.000127,11,0.172,-4.51,0,Breathe Deeper,68,2020-02-14,0.0322,104.998
0.235,2020,0.0813,['Juice WRLD'],0.707,200629,0.67,True,0440JCJyIAmINA8KcYgFb5,0,7,0.098,-6.328,0,Fighting Demons,67,2020-07-10,0.257,163.099
0.388,2020,0.0656,['redveil'],0.615,124873,0.936,True,5sdkS8DXx8rXNLxbSos8GS,1.17e-05,9,0.204,-2.303,1,Weight,65,2020-08-25,0.189,122.994
0.636,2020,0.016,"['Megan Thee Stallion', 'Beyoncé']",0.822,242001,0.743,True,5v4GgrXPMghOnBBLmveLac,0,10,0.127,-4.772,0,Savage Remix (feat. Beyoncé),67,2020-04-29,0.28,84.459
0.351,2020,0.871,['Phoebe Bridgers'],0.448,236350,0.338,False,1WCjhRs2WBgyeGaybCX2Po,0,10,0.117,-10.373,1,Graceland Too,67,2020-06-18,0.0296,149.552
0.656,2020,0.0311,['Dua Lipa'],0.906,194607,0.474,False,6DXZiYUbrYgrVIhfX3U9Z2,5.5e-06,1,0.286,-6.124,1,Pretty Please,73,2020-03-27,0.194,106.976
0.907,2020,0.114,"['Jack Harlow', 'Big Sean']",0.945,168906,0.582,True,57VeLYXrvNxe8Vs18K2M9W,0,11,0.103,-8.357,0,Way Out (feat. Big Sean),67,2020-12-11,0.0719,108.025
0.456,2020,0.308,['Royal & the Serpent'],0.804,159293,0.323,False,5jjZikDrEd0by1o7V3fO4y,0,0,0.15,-11.127,0,overwhelmed,69,2020-06-26,0.305,87.019
0.795,2020,0.0254,['La Adictiva'],0.689,208160,0.556,False,1w3FzkhH82foC5oIbIKKut,0,10,0.0942,-4.776,1,El Amor de Mi Vida,72,2020-11-13,0.0305,132.851
0.515,2020,0.163,['Bryson Tiller'],0.578,184837,0.545,True,4Vwg5CDYqAOf50Rt1WC6Kh,0,1,0.202,-9.403,1,Just Another Interlude,66,2020-09-25,0.314,93.045
0.439,2020,0.041,"['21 Savage', 'Metro Boomin']",0.697,202420,0.709,True,4V9ynsDPwHtdItksqjuRu0,0.000296,11,0.0886,-6.642,0,Brand New Draco,66,2020-10-02,0.298,155.023
0.0394,2020,0.954,"['Miracle Tones', 'Solfeggio Healing Frequencies MT']",0.162,128625,0.0698,False,05FxtxCg18s015HsuT6dvP,0.949,2,0.114,-30.509,0,528 Hz Manifest Your Greatness,66,2020-10-23,0.0684,136.306
0.66,2020,0.0409,['Nicki Minaj'],0.911,156882,0.637,True,75dLEqanQTupF3dtP9exT5,3.68e-05,8,0.238,-8.381,1,Yikes,66,2020-02-07,0.447,149.996
0.301,2020,0.689,['Nathaniel Rateliff'],0.521,235747,0.492,False,2tRxHjEkdgGMv9kZbOyqOH,0.619,3,0.118,-9.127,1,And It's Still Alright,65,2020-02-14,0.0297,77.585
0.318,2020,0.452,['Chris Stapleton'],0.638,240413,0.538,False,3TNSVsiFngfe68UJpMq1oS,0.000415,10,0.0695,-8.445,1,Starting Over,65,2020-08-27,0.0315,89.124
0.0807,2020,0.454,['Peter McPoland'],0.318,166137,0.476,False,1VyA8mbSyXOdJx2lguR8Uu,1.57e-05,0,0.503,-7.108,1,Romeo & Juliet,66,2020-07-03,0.0441,160.737
0.618,2020,0.282,['Christian Nodal'],0.638,143933,0.437,False,16ONd70tvWAaLIc6hcLzaG,0,4,0.0894,-3.857,1,Aquí Abajo,75,2020-09-11,0.0332,147.88
0.466,2020,0.000754,['Bakermat'],0.587,180843,0.722,False,3q9oTSo64CrjOiPwI4DbWE,0.668,2,0.543,-6.983,0,Baianá,64,2020-10-09,0.0709,121.964
0.372,2020,0.577,['La Santa Grifa'],0.856,243921,0.441,True,3R0PgPUdZUtd6dGq6yRwc7,0,4,0.112,-10.38,0,Piel Con Piel,70,2020-04-17,0.249,114.963
0.816,2020,0.0966,['La Adictiva'],0.699,234000,0.442,False,4wZqjBJCs2tD7AV3c2UUh5,1.77e-06,0,0.274,-5.144,1,En Peligro de Extinción,73,2020-11-13,0.0277,123.562
0.037,2020,0.965,"['Miracle Tones', 'Solfeggio Healing Frequencies MT']",0.183,111000,0.027,False,1PJAY5lET9XqwAPFOdWZHw,0.992,0,0.116,-28.285,1,528 Hz Bring Positive Transformation,66,2020-10-23,0.0387,68.149
0.11,2020,0.00213,['Loathe'],0.563,287628,0.721,False,4OmlsAT8r4q9vPFBvfYgyZ,0.4,9,0.14,-7.578,1,Is It Really You?,65,2020-02-07,0.0375,110.027
0.666,2020,0.0891,"['Jimmie Allen', 'Brad Paisley']",0.563,212720,0.847,False,3J5jotqUAjU479WhAiNkpU,0,1,0.121,-4.493,1,Freedom Was A Highway,65,2020-07-10,0.0468,96.06
0.0427,2020,0.977,"['Miracle Tones', 'Solfeggio Healing Frequencies MT']",0.168,106271,0.0654,False,12yrAJr9DEtGFR30KQVK0w,0.851,9,0.0986,-30.119,0,528 Hz Manifest Love,66,2020-10-23,0.0393,138.061
0.264,2020,0.0285,['Toosii'],0.79,162969,0.426,True,1Exon7Dr5v2PaizdrOCB89,0,6,0.0754,-12.537,1,Back From The Dead,64,2020-02-06,0.182,121.928
0.762,2020,0.165,['Will Wood'],0.48,291715,0.954,True,1lqj3wgPj8gHCdq46hUjvr,5.14e-06,11,0.807,-5.273,0,I / Me / Myself,67,2020-07-10,0.0584,172.016
0.0505,2020,0.963,"['Miracle Tones', 'Solfeggio Healing Frequencies MT']",0.164,146062,0.0812,False,6KKxPIXdfaIbZ6cQgX5Gav,0.808,5,0.102,-26.974,1,528 Hz Whole Body Regeneration,66,2020-10-23,0.0547,140.408
0.646,2020,0.19,"['$NOT', 'iann dior']",0.902,167147,0.462,True,706ZrLifsm0nwlucKr4kQg,2.15e-06,7,0.094,-7.945,1,Like Me (feat. iann dior),66,2020-10-30,0.0979,103.984
0.576,2020,0.413,"['Eladio Carrion', 'Brytiago']",0.852,208237,0.613,True,1F205Nl2feOSYSztLNOJAL,0.000201,9,0.123,-5.261,1,3 Am,80,2020-01-31,0.108,89.951
0.215,2020,0.611,['Parker McCollum'],0.486,226438,0.443,False,13bXmY0acm51KkgEdhCm1n,2.46e-06,4,0.0981,-6.791,1,Like A Cowboy,62,2020-04-10,0.034,125.159
0.158,2020,0.43,"['Kid Cudi', 'Skepta', 'Pop Smoke']",0.619,174960,0.589,True,5CFJRZRq6sdKKtRwNPWbYv,0.000392,1,0.378,-6.531,1,Show Out (with Skepta & Pop Smoke),70,2020-12-11,0.124,143.896
0.0916,2020,0.0703,"['Ariana Grande', 'Ty Dolla $ign']",0.552,208457,0.599,False,14gkWVFMwdxBMyqBw1wmIg,0,1,0.0986,-5.75,0,safety net (feat. Ty Dolla $ign),70,2020-10-30,0.0404,161.884
0.854,2020,0.0443,['Remi Wolf'],0.686,192000,0.682,False,0T7aTl1t15HKHfwep4nANV,0.0131,6,0.43,-7.656,0,Disco Man,66,2020-06-24,0.0459,84.985
0.804,2020,0.359,"['Yung Gravy', 'bbno$']",0.839,157500,0.454,True,3PdcxgzpWzAsUGgkmykIFc,0,10,0.0755,-9.09,0,Welcome to Chilis,67,2020-02-14,0.157,159.987
0.14,2020,0.00346,"['Elevation Worship', 'Brandon Lake']",0.391,452499,0.769,False,0pNizrRmvu5S16fH6ccm0v,0,11,0.911,-6.356,1,Graves Into Gardens (Live),65,2020-03-13,0.045,139.874
0.128,2020,0.612,['The Weeknd'],0.375,283227,0.605,True,3orEOtd8CPL8GFlpRpKuoE,0.0448,0,0.147,-7.268,0,Faith,71,2020-03-20,0.0729,175.946
0.57,2020,0.171,['Lee Brice'],0.617,180617,0.704,False,7BQE1P0NUalHSvFtrxasx9,0,6,0.0924,-7.61,0,Memory I Don't Mess With,64,2020-10-16,0.0258,91.541
0.697,2020,0.605,"['Juice WRLD', 'benny blanco']",0.703,183783,0.703,True,3uVPLtkmDu8pDkYEAVqbgS,0,1,0.12,-4.672,1,Real Shit (with benny blanco),67,2020-12-02,0.133,76.017
0.679,2020,0.0759,"['Calvin Harris', 'The Weeknd']",0.612,210795,0.884,True,58AGoOGbwsQMhBbH0eFLRR,0.00132,4,0.247,-4.113,0,Over Now (with The Weeknd),72,2020-08-28,0.0454,178.043
0.63,2020,0.819,['Jerry Di'],0.854,197587,0.525,False,6fmQjRuo7XvRFCK2qex5hQ,0,1,0.146,-4.426,1,Mi Cuarto,72,2020-04-03,0.214,97.054
0.378,2020,0.196,['Ski Mask The Slump God'],0.871,102960,0.715,True,34PhB0kHT00utubP3aTau8,0,3,0.14,-7.828,0,Burn The Hoods,65,2020-07-24,0.147,150.955
0.211,2020,0.87,['Taylor Swift'],0.559,315147,0.334,True,73YUReisjb3A9ActdLLjJQ,0,11,0.114,-10.733,1,happiness,68,2020-12-11,0.0376,122.079
0.242,2020,0.0016,"['City Girls', 'Doja Cat']",0.943,218333,0.641,True,5EzL7hGT9g2Tvqsy158Lu9,0,1,0.211,-5.598,1,Pussy Talk,65,2020-06-20,0.191,99.099
0.761,2020,0.376,"['Bankrol Hayden', 'Luh Kel']",0.889,131853,0.483,True,49O5AqdaIGmnfz2d8TXL7Z,0,8,0.088,-10.332,1,Brothers (feat. Luh Kel),66,2020-06-26,0.227,120.995
0.0961,2020,0.361,['Mild Minds'],0.765,177089,0.727,False,1DRLIUG8HFTBfJOFYaByZn,0.0741,4,0.0983,-8.444,0,FORMATIONS,70,2020-03-13,0.0768,114.022
0.542,2020,0.092,['Bad Bunny'],0.761,243276,0.732,False,4NqQaovM14WR2hNPMFxgjb,0,4,0.0716,-5.469,0,25/8,72,2020-02-29,0.0549,151.982
0.625,2020,0.662,['Morgan Wallen'],0.657,161773,0.54,False,0SErdEdRcVX1uJCf1eTGYH,0,5,0.123,-7.675,1,Somebody’s Problem,64,2020-11-20,0.0287,136.97
0.396,2020,0.23,['The Neighbourhood'],0.617,208453,0.574,False,40iocOzytrqaRn5RbGPDNp,0.0105,6,0.0983,-9.768,1,Cherry Flavoured,68,2020-09-25,0.0276,91.769
0.774,2020,0.235,['Ashnikko'],0.834,146523,0.663,True,0AUvWawuP0ibk4SQ3sIZjk,0,8,0.372,-6.143,1,Daisy,69,2020-07-09,0.133,121.876
0.0599,2020,0.033,['The Weeknd'],0.218,250053,0.652,True,6b5P51m8xx2XA6U7sdNZ5E,0.111,4,0.172,-7.953,0,Alone Again,71,2020-03-20,0.0641,65.375
0.334,2020,0.594,['Tenille Arts'],0.621,188853,0.399,False,0VsDzurvIUoRNT4fIactL3,0,3,0.107,-6.807,0,I Hate This,64,2020-01-10,0.0262,80.993
0.393,2020,0.0264,['6ix9ine'],0.611,132303,0.688,True,1XdbvPWz4lhyRBMz9cBy8b,0,1,0.251,-5.688,1,GOOBA,71,2020-09-04,0.341,178.462
0.039,2020,0.988,"['Miracle Tones', 'Solfeggio Healing Frequencies MT']",0.166,134958,0.0438,False,5fOf105Dd3ZJAJZchLa5ce,0.887,0,0.0979,-30.378,1,528 Hz Emotional Healing,66,2020-10-23,0.0442,134.62
0.52,2020,0.0597,['Oliver Tree'],0.792,164313,0.576,True,3BIIJgBJJ7NhhCv4MI6n7w,0,1,0.186,-7.046,1,Alien Boy,67,2020-07-17,0.132,130.135
0.173,2020,1.27e-05,"['Casey Edwards', 'Victor Borba']",0.399,582400,0.92,False,6tUcFEXos6TGhESFlkAyCm,0.818,2,0.121,-5.403,0,Bury the Light,71,2020-09-21,0.0813,149.981
0.395,2020,0.125,['Baby Smoove'],0.493,169032,0.586,True,0vn8Vw0faNIgdVdpAw0JaS,3.2e-05,1,0.103,-8.593,1,"Losing My Mind, Pt.2",62,2020-07-18,0.0932,125.491
0.64,2020,0.00795,['ITZY'],0.809,191242,0.911,False,4pspYVQGFHLPEFgQPD1J7e,0.000179,6,0.181,-4.41,0,WANNABE,75,2020-03-09,0.0617,122.035
0.816,2020,0.0994,['Justin Morales'],0.79,146840,0.688,False,5u6lAvdS8mmHHTHQlC3TtN,0,2,0.111,-5.476,0,Desde Morro,70,2020-11-27,0.0319,97.486
0.442,2020,0.942,"[""Jack Stauber's Micropop""]",0.572,220245,0.514,False,2t7RNUa8I8fbZAEAmZOkBl,0.814,3,0.415,-6.607,1,Cupid,68,2020-02-07,0.0254,82.841
0.569,2020,0.363,['Conan Gray'],0.397,171480,0.552,False,0yfDVYKVKYrHknz9gVOlQr,0,0,0.076,-5.409,1,Fight or Flight,68,2020-03-20,0.0567,142.528
0.64,2020,0.23,['Kali Uchis'],0.773,143226,0.595,False,5exEU6LbxN4T4sY1nV5NfV,0.000489,9,0.101,-8.955,0,angel,66,2020-04-24,0.042,124.028
0.455,2020,0.517,"['A Boogie Wit da Hoodie', 'London On Da Track', 'Roddy Ricch', 'Gunna']",0.819,188563,0.654,True,733c1CWmIGymoQXdp7Us88,0,11,0.0996,-6.665,0,"Numbers (feat. Roddy Ricch, Gunna and London On Da Track)",66,2020-02-14,0.136,133.503
0.317,2020,0.00525,['Joyner Lucas'],0.563,205872,0.78,True,4X4v3KtkUXwXvDBw5KS9cp,8.16e-06,10,0.418,-6.663,1,ADHD,66,2020-03-27,0.0782,83.913
0.0982,2020,0.558,"['Lauv', 'BTS']",0.632,180413,0.337,False,0pSqYDTjY1Xt86usTQslAx,0,11,0.104,-8.0,0,Who,75,2020-03-06,0.033,141.701
0.159,2020,0.00593,"['The Church Will Sing', 'Elyssa Smith', 'Community Music']",0.437,351349,0.573,False,0X98LFhbqEYiUv4g1Vjppr,1.21e-05,6,0.128,-7.939,1,Make Room,66,2020-05-15,0.0309,123.964
0.129,2020,0.136,['Shawn Mendes'],0.442,172693,0.631,False,6ZuahEctZD6w75peme58hm,2.29e-05,1,0.133,-5.096,0,Wonder,72,2020-12-04,0.05,139.774
0.113,2020,0.00153,"['ILLENIUM', 'Excision', 'I Prevail']",0.428,221000,0.877,False,5dAtKXyrQoQW054LZqJ5dP,0.00372,5,0.0943,-4.722,0,Feel Something (With I Prevail),65,2020-04-03,0.0835,75.518
0.554,2020,0.281,"['Drake', 'Future']",0.812,237946,0.506,True,7eYAHC0RbBF9eaqWzT34Aq,0,5,0.325,-7.706,0,Desires (with Future),67,2020-05-01,0.116,145.074
0.419,2020,0.27,['Rod Wave'],0.701,140040,0.711,True,6F4tgHJ5dE0pVWRPs3m1hs,0,8,0.0911,-6.666,1,Fuck The World,62,2020-04-03,0.127,160.0
0.694,2020,0.118,['Cole Swindell'],0.623,187684,0.79,False,1irAliF0T8sLIOPJp6n7rU,0,7,0.226,-5.07,1,Single Saturday Night,64,2020-05-22,0.0473,81.949
0.558,2020,0.175,['Brent Faiyaz'],0.743,215058,0.548,False,0dJhXJKZTpiaxTUc7uItIN,0.00018,6,0.088,-6.545,0,Let Me Know,65,2020-02-07,0.0947,85.017
0.531,2020,0.453,['Goth Babe'],0.514,204127,0.632,False,7D56acHvA76RlIuebqxWKD,0.0118,4,0.106,-7.544,1,Moments / Tides,64,2020-08-05,0.145,85.018
0.74,2020,0.382,['Wilbur Soot'],0.546,239667,0.453,False,4vLBnQtece15fFhqWxZvJP,3.9e-05,7,0.106,-13.04,1,Your New Boyfriend,68,2020-12-11,0.121,104.532
0.132,2020,0.131,['Shawn Mendes'],0.333,172693,0.637,False,5KCbr5ndeby4y4ggthdiAb,1.8e-05,1,0.149,-4.904,0,Wonder,71,2020-10-02,0.0581,139.898
0.906,2020,0.000747,['Hot Mulligan'],0.628,166000,0.967,True,427OHPoIWqO3SsFw77EkDf,0,8,0.0187,-3.35,1,*Equip Sunglasses*,64,2020-03-06,0.063,120.015
0.507,2020,0.155,['Koe Wetzel'],0.499,241972,0.816,True,1deRJz00Ey3FMbBbH1qEvS,0,4,0.856,-5.033,1,Kuntry & Wistern,62,2020-11-20,0.0392,185.203
0.738,2020,0.162,['Katy Perry'],0.721,185481,0.751,False,3B4etxytImrRKQgV3XHjnR,6.59e-06,10,0.118,-6.203,0,Harleys In Hawaii,77,2020-08-28,0.125,140.095
0.88,2020,0.476,"['RAC', 'Louis The Child']",0.777,132747,0.721,False,3yydZof4pq6N4zeyTzLwQk,0.0512,0,0.27,-6.951,1,Passion,66,2020-05-08,0.071,106.956
0.609,2020,0.00631,['Freddie Dredd'],0.88,87786,0.771,True,519nSwwD1B5g1nw4iZkqsh,0.484,9,0.0797,-10.558,1,Stunna,68,2020-08-18,0.065,139.941
0.197,2020,0.0616,"['Promoting Sounds', 'Rxseboy', 'SadBoyProlific']",0.748,134609,0.694,True,3UkPmK7Sk0wuLXzVnQihva,0.000167,1,0.331,-7.616,1,Memory,68,2020-05-11,0.0861,115.044
0.188,2020,0.00895,['lilbubblegum'],0.587,141292,0.882,True,7yoFETPXrZhLkXZEci5upy,0.053,1,0.148,-5.786,1,af1,70,2020-02-07,0.078,139.886
0.262,2020,0.674,['Niall Horan'],0.589,224586,0.471,False,7LyBwug9tJgbaEzRCqtY78,0,10,0.105,-4.908,1,Put A Little Love On Me,72,2020-03-13,0.0262,95.972
0.646,2020,0.0631,['WHOKILLEDXIX'],0.87,153922,0.565,True,0QsZ3W21xNvnUnUMbiAY4z,0.0579,11,0.104,-5.356,0,spy?,66,2020-12-11,0.0581,100.041
0.835,2020,0.0337,"['Sech', 'Daddy Yankee', 'J Balvin', 'ROSALÍA', 'Farruko']",0.793,247308,0.771,False,35UUpTmrcFXNIVIN26ujXl,1.51e-06,5,0.284,-3.417,1,Relación - Remix,74,2020-09-04,0.0959,171.943
0.46,2020,0.114,"['Internet Money', 'Trippie Redd', 'Diplo', 'Juice WRLD']",0.761,174730,0.517,True,2rFsFjq0D9JAmc0APpCO6P,0,5,0.157,-6.916,1,Blastoff (feat. Juice Wrld & Trippie Redd),66,2020-08-29,0.0927,147.912
0.26,2020,0.0161,"['21 Savage', 'Metro Boomin']",0.823,194214,0.703,True,50I7FNN2rl2rWiNwGxS146,1.35e-06,8,0.294,-2.691,1,No Opp Left Behind,66,2020-10-02,0.298,178.043
0.514,2020,0.114,['Junior H'],0.51,221813,0.736,False,4YU704KDCv4tyE6qQxliY3,4.51e-06,9,0.101,-3.866,1,No Me Pesa,72,2020-09-02,0.0362,100.152
0.578,2020,0.493,['Mt. Joy'],0.673,157267,0.704,False,1O311g0sdTeNGr7nusQteS,2.04e-06,6,0.0732,-5.766,0,My Vibe,64,2020-06-05,0.0339,93.547
0.0362,2020,0.668,['M83'],0.367,222354,0.202,False,5SOA0gaKMMp9cgwn3nuwk7,0.145,0,0.109,-11.342,1,Solitude - Felsmann + Tiley Reinterpretation,63,2020-05-14,0.0313,121.865
0.239,2020,0.0301,['Niall Horan'],0.443,193090,0.582,False,7rpNuuoMbid56XkDsx2FjE,0,2,0.127,-6.02,1,Black And White,70,2020-03-13,0.0482,147.589
0.185,2020,0.0383,"['Elevation Worship', 'Kari Jobe', 'Cody Carnes']",0.416,507307,0.583,False,5O306r2a9Nl7rm5ZlaTqka,0,11,0.116,-7.994,1,The Blessing (Live),66,2020-05-01,0.037,140.001
0.763,2020,0.73,"['Camilo', 'Christian Nodal']",0.724,177791,0.443,False,63Zaf8Rci6eOUPqDQ4fUFx,0,7,0.101,-3.743,1,La Mitad,76,2020-04-17,0.0329,97.194
0.223,2020,0.181,['Giveon'],0.649,205663,0.509,False,2Hd7uGbl8PX0IxyX59VFOg,0.000655,3,0.932,-9.502,0,The Beach,66,2020-03-27,0.0659,99.813
0.267,2020,0.918,['Lizzy McAlpine'],0.461,193800,0.147,False,4jLxibvYRtzEAiTDvbL9fO,0.000638,4,0.0846,-14.022,1,To the Mountains,66,2020-08-13,0.033,78.809
0.786,2020,0.538,['Myke Towers'],0.677,173452,0.722,True,1A9PKAFEHMWgXNLpgf7k4J,0,2,0.11,-4.443,0,Piensan,79,2020-01-24,0.0626,172.0
0.659,2020,0.663,['Gentrammel'],0.61,173846,0.609,True,01UeBfllW39eaKdiCw556R,0,9,0.61,-7.193,1,Out Of My Mind,71,2020-06-10,0.0372,78.009
0.714,2020,0.345,['David Santos'],0.595,200450,0.728,False,7qWvY6pXosRyh86pGKhXr5,1.14e-05,10,0.109,-6.677,0,No Eres La Oficial,68,2020-07-31,0.0471,126.919
0.41,2020,0.433,"['Sub Urban', 'REI AMI']",0.619,194000,0.45,False,5jkbw3FDS3bSSb4oLKYbjf,0,7,0.513,-11.965,0,Freak (feat. REI AMI),69,2020-03-13,0.515,179.755
0.653,2020,0.478,"['Omar Apollo', 'Kali Uchis']",0.751,102160,0.511,True,7twY0ucjaUFUNfjkCHj1Cs,0.00552,0,0.0802,-10.481,0,Hey Boy (feat. Kali Uchis),66,2020-10-16,0.39,151.618
0.6,2020,0.128,"['Natanael Cano', 'Junior H']",0.66,116456,0.722,False,54JxxJ2KW8nCeb6ZnroLA0,0,5,0.106,-6.489,1,Seca Tus Lagrimas,72,2020-02-14,0.0341,92.605
0.0393,2020,0.93,"['Miracle Tones', 'Solfeggio Healing Frequencies MT']",0.163,135875,0.0677,False,4sjYK1CGjM95Y72qIJJQ8t,0.886,5,0.111,-29.513,1,528 Hz Dreamscape for Positive Transformation,65,2020-10-23,0.044,142.955
0.278,2020,0.0291,"['Miley Cyrus', 'Stevie Nicks']",0.681,220636,0.737,False,1Tip6R4swhC7E6hgILBjrE,7.16e-06,4,0.0856,-5.246,0,Edge of Midnight (Midnight Sky Remix) (feat. Stevie Nicks),70,2020-11-27,0.0384,109.95
0.0977,2020,0.0512,['Cody Carnes'],0.491,308000,0.416,False,3g7bn09uvp9jkMAW0jXOms,0,0,0.0947,-6.801,1,Run To The Father,64,2020-03-13,0.0289,136.943
0.397,2020,0.639,"['Croosh', 'Shiloh Dynasty']",0.859,120160,0.442,True,3xa8ejQLxZNElGUc71yDZz,7.76e-06,2,0.111,-12.83,1,RIP,70,2020-12-10,0.254,115.037
0.568,2020,0.544,['keshi'],0.563,206893,0.678,False,3IqcBL5yjJK3ri0TGaL3MC,1.34e-06,7,0.117,-5.885,1,less of you,71,2020-03-24,0.0495,169.963
0.451,2020,0.825,['Lincoln'],0.695,103343,0.232,False,3JPnVN4wYlmQnuD7OgDx88,0,1,0.59,-11.01,1,Saint Bernard,65,2020-09-18,0.0972,100.488
0.17,2020,0.00103,['CORPSE'],0.792,92856,0.829,True,3pXVmZh293nWtqxildz9jf,0.0755,2,0.582,-6.612,1,Miss YOU!,66,2020-03-06,0.256,93.044
0.806,2020,0.277,"['Wiz Khalifa', 'Empire of the Sun']",0.817,234334,0.775,True,56oGoEjA9eTZYgsttEFKY3,0,10,0.108,-4.767,0,The Thrill,68,2020-11-11,0.108,126.984
0.113,2020,0.731,['Taylor Swift'],0.354,289749,0.267,False,08fa9LFcFBTcilB3iq2e2A,0.000402,1,0.0858,-13.69,1,epiphany,68,2020-07-24,0.0281,94.219
0.554,2020,0.414,['Eslabon Armado'],0.373,270668,0.645,False,7Aiq4g8tSExAM2qUNkiHbZ,0,8,0.09,-8.031,1,Tal Vez,65,2020-07-17,0.0342,182.956
0.424,2020,0.0173,['Oliver Tree'],0.563,145147,0.784,True,6Ph8QwsRfZunN5e1GGBIqa,0,0,0.467,-5.875,1,Hurt,67,2020-07-17,0.0402,93.992
0.0625,2020,0.979,"['Miracle Tones', 'Solfeggio Healing Frequencies MT']",0.203,123797,0.0737,False,7xFyYJ9ifCuJMJzOupVrJj,0.962,5,0.139,-28.092,1,528 Hz Raise Positive Vibrations,66,2020-10-23,0.0785,140.306
0.784,2020,0.00173,['Lady Gaga'],0.68,193533,0.825,False,7yBbV2k2S2uhaQc24NF2xt,0.000122,8,0.27,-4.296,1,Stupid Love,71,2020-05-29,0.0702,117.987
0.312,2020,0.0206,"['Black Eyed Peas', 'Shakira']",0.965,222523,0.485,True,1zLBsSVxETQOfINOLYvT5m,0.0237,2,0.0655,-8.784,1,GIRL LIKE ME,76,2020-11-02,0.191,124.025
0.0736,2020,0.695,['Joji'],0.484,214558,0.632,False,0HItcI6qN6Dr4MC3CZryQh,0.0243,5,0.209,-6.917,1,Gimme Love,69,2020-09-25,0.0976,126.384
0.649,2020,0.366,['Kid Travis'],0.65,165333,0.462,False,458EaCXcB9TRBoJEDVcdcr,0,11,0.159,-6.587,0,Strawberry Skies,67,2020-05-22,0.089,89.887
0.682,2020,0.122,"['Myke Towers', 'Juhn']",0.713,232853,0.617,False,1xK1Gg9SxG8fy2Ya373oqb,0,8,0.0962,-4.637,1,Bandido,75,2020-12-10,0.0887,168.021
0.572,2020,0.258,"['NextYoungin', 'ppcocaine']",0.91,166857,0.617,True,57Oi4yqY27uJzCyqFWIP5q,0,0,0.122,-10.234,1,3 Musketeers,64,2020-07-07,0.0847,104.972
0.273,2020,0.0825,"['Shoreline Mafia', 'OHGEESY', 'Fenix Flexin']",0.936,120857,0.339,True,0OPcFAAo9LMO9xvu1L7JGD,0,1,0.211,-9.297,1,Perc Popper,63,2020-07-31,0.751,105.165
